competition_id,competition_name,league,season_id,season_name,season,match_id,start_time,home_team_id,home_team_name,away_team_id,away_team_name,home_score,away_score
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225867,2026-01-24T17:30:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:373344,Usti Nad Labem,19,2
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225865,2026-01-24T18:00:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:44608,FBC Ostrava,7,6
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654992,2026-01-25T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:282983,LASB Lahti,10,5
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225863,2026-01-25T17:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:44611,Sokoli Pardubice,13,2
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225871,2026-01-25T17:00:00+00:00,sr:competitor:68632,Hattrick Brno,sr:competitor:44614,Florbal Chodov,3,8
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225861,2026-01-26T16:30:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:44610,FbS Bohemians Prague,7,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937042,2026-01-27T17:30:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:5745,IBF Falun,8,12
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937044,2026-01-27T18:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:223254,Strangnas IBK,5,2
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937046,2026-01-28T17:30:00+00:00,sr:competitor:223262,Visby IBK,sr:competitor:41254,Linkoping IBK,5,13
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937052,2026-01-28T17:30:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:4138,Pixbo Wallenstam,9,1
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937048,2026-01-28T17:30:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:940345,Hovslatts IK,13,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937050,2026-01-28T17:30:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:4142,AIK Innebandy,8,2
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937054,2026-01-28T18:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:610450,Nykvarns IBF Ungdom,4,3
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225877,2026-01-29T12:00:00+00:00,sr:competitor:373344,Usti Nad Labem,sr:competitor:44606,FBC Kladno,3,12
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654998,2026-01-29T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:4159,Oilers Espoo,7,15
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655000,2026-01-30T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:7984,TPS Turku,2,5
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655002,2026-01-30T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:25241,Nokian KRP,4,1
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937056,2026-01-30T17:30:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:34558,Vaxjo IBK,9,4
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937058,2026-01-30T17:30:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:4142,AIK Innebandy,2,3
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655004,2026-01-31T13:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:1000507,Hawks Helsinki,1,4
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655006,2026-01-31T14:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:7984,TPS Turku,6,8
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937062,2026-01-31T14:00:00+00:00,sr:competitor:223254,Strangnas IBK,sr:competitor:4138,Pixbo Wallenstam,1,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937060,2026-01-31T14:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:940345,Hovslatts IK,7,5
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225885,2026-01-31T16:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44610,FbS Bohemians Prague,6,9
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225883,2026-01-31T16:00:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:44604,Sparta Prague,3,7
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655008,2026-01-31T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:6584,SPV,4,1
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937064,2026-01-31T16:07:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:610450,Nykvarns IBF Ungdom,6,7
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225881,2026-01-31T17:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:331853,FBC Ceska Lipa,10,4
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225873,2026-01-31T17:00:00+00:00,sr:competitor:68632,Hattrick Brno,sr:competitor:44607,FBC Liberec,6,5
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937066,2026-01-31T17:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:4144,Storvreta IBK,2,3
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225879,2026-01-31T18:00:00+00:00,sr:competitor:44608,FBC Ostrava,sr:competitor:44609,Florbal Mlada Boleslav,2,17
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225875,2026-01-31T18:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:173258,Sokol Kral Vinohrady,8,1
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937068,2026-02-01T12:00:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:223262,Visby IBK,7,5
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654948,2026-02-01T14:00:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:282983,LASB Lahti,14,3
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654950,2026-02-01T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:224502,EraViikingit,5,6
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654952,2026-02-02T16:30:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:6584,SPV,4,6
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654954,2026-02-02T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:940309,FBC Turku,12,3
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:68846484,2026-02-10T18:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:44604,Sparta Prague,7,15
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655024,2026-02-11T16:30:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:1000507,Hawks Helsinki,6,2
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:66855622,2026-02-11T17:30:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:24122,Mullsjo AIS,5,4
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655026,2026-02-12T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:65930,Westend Indians,4,3
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:67155544,2026-02-12T18:30:00+00:00,sr:competitor:940345,Hovslatts IK,sr:competitor:4144,Storvreta IBK,6,7
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655028,2026-02-13T16:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:940309,FBC Turku,5,1
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937070,2026-02-14T13:00:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:4143,Jonkopings IK,14,1
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655030,2026-02-14T13:00:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:224502,EraViikingit,5,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937072,2026-02-14T13:30:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:223254,Strangnas IBK,9,5
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937074,2026-02-14T14:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:4146,Warberg IC,7,6
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654982,2026-02-14T14:00:00+00:00,sr:competitor:1000507,Hawks Helsinki,sr:competitor:322573,Nurmon Jymy,5,4
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937076,2026-02-14T15:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:41254,Linkoping IBK,6,9
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655032,2026-02-14T16:00:00+00:00,sr:competitor:4165,OLS Oulu,sr:competitor:4159,Oilers Espoo,4,8
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937078,2026-02-14T16:00:00+00:00,sr:competitor:223262,Visby IBK,sr:competitor:118114,FBC Kalmarsund,4,7
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225889,2026-02-14T18:00:00+00:00,sr:competitor:331853,FBC Ceska Lipa,sr:competitor:44610,FbS Bohemians Prague,7,10
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655034,2026-02-15T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:25241,Nokian KRP,2,5
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937080,2026-02-15T15:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:24122,Mullsjo AIS,4,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937082,2026-02-15T15:30:00+00:00,sr:competitor:940345,Hovslatts IK,sr:competitor:5745,IBF Falun,3,1
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225899,2026-02-15T16:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:373344,Usti Nad Labem,4,3
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225887,2026-02-15T16:00:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:44604,Sparta Prague,2,10
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225893,2026-02-15T16:00:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:44606,FBC Kladno,7,3
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225897,2026-02-15T17:00:00+00:00,sr:competitor:68632,Hattrick Brno,sr:competitor:44608,FBC Ostrava,7,10
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225891,2026-02-15T17:00:00+00:00,sr:competitor:37852,1. SC Vitkovice Ostrava,sr:competitor:44609,Florbal Mlada Boleslav,6,7
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655036,2026-02-16T16:30:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:4165,OLS Oulu,6,8
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655038,2026-02-16T16:30:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:7984,TPS Turku,7,8
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655042,2026-02-20T16:30:00+00:00,sr:competitor:4161,SC Classic Tampere,sr:competitor:4165,OLS Oulu,10,2
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937086,2026-02-20T18:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:610450,Nykvarns IBF Ungdom,6,7
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937084,2026-02-20T18:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:34558,Vaxjo IBK,1,6
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225907,2026-02-21T12:00:00+00:00,sr:competitor:373344,Usti Nad Labem,sr:competitor:331853,FBC Ceska Lipa,1,3
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655044,2026-02-21T14:00:00+00:00,sr:competitor:322573,Nurmon Jymy,sr:competitor:940309,FBC Turku,6,5
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654994,2026-02-21T14:00:00+00:00,sr:competitor:1000507,Hawks Helsinki,sr:competitor:4165,OLS Oulu,6,7
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937088,2026-02-21T14:00:00+00:00,sr:competitor:223254,Strangnas IBK,sr:competitor:223262,Visby IBK,9,7
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655046,2026-02-21T15:00:00+00:00,sr:competitor:25241,Nokian KRP,sr:competitor:65930,Westend Indians,8,4
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937090,2026-02-21T15:00:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:4144,Storvreta IBK,3,9
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655048,2026-02-21T15:30:00+00:00,sr:competitor:7984,TPS Turku,sr:competitor:282983,LASB Lahti,3,5
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937092,2026-02-21T16:07:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:4138,Pixbo Wallenstam,4,0
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225901,2026-02-21T18:00:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:44607,FBC Liberec,8,9
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225909,2026-02-22T12:00:00+00:00,sr:competitor:44604,Sparta Prague,sr:competitor:44608,FBC Ostrava,6,4
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655050,2026-02-22T14:00:00+00:00,sr:competitor:6584,SPV,sr:competitor:224502,EraViikingit,6,2
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225911,2026-02-22T14:00:00+00:00,sr:competitor:44610,FbS Bohemians Prague,sr:competitor:44611,Sokoli Pardubice,7,6
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61654996,2026-02-22T15:00:00+00:00,sr:competitor:1000507,Hawks Helsinki,sr:competitor:4159,Oilers Espoo,6,11
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937096,2026-02-22T15:00:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:940345,Hovslatts IK,11,5
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937094,2026-02-22T15:00:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:118114,FBC Kalmarsund,5,6
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225913,2026-02-22T16:00:00+00:00,sr:competitor:25902,Tatran Stresovice,sr:competitor:37852,1. SC Vitkovice Ostrava,10,4
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225905,2026-02-22T16:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:44609,Florbal Mlada Boleslav,2,9
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225903,2026-02-22T17:00:00+00:00,sr:competitor:68632,Hattrick Brno,sr:competitor:44606,FBC Kladno,3,9
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655052,2026-02-25T16:30:00+00:00,sr:competitor:224502,EraViikingit,sr:competitor:65930,Westend Indians,5,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937098,2026-02-27T17:30:00+00:00,sr:competitor:24122,Mullsjo AIS,sr:competitor:4143,Jonkopings IK,4,8
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937100,2026-02-28T14:00:00+00:00,sr:competitor:118114,FBC Kalmarsund,sr:competitor:610450,Nykvarns IBF Ungdom,10,4
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937102,2026-02-28T15:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:4142,AIK Innebandy,4,5
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937104,2026-02-28T15:30:00+00:00,sr:competitor:940345,Hovslatts IK,sr:competitor:223254,Strangnas IBK,5,8
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937106,2026-02-28T16:00:00+00:00,sr:competitor:223262,Visby IBK,sr:competitor:4146,Warberg IC,4,3
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:69548430,2026-02-28T16:00:00+00:00,sr:competitor:373344,Usti Nad Labem,sr:competitor:44608,FBC Ostrava,1,5
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:69548434,2026-02-28T16:30:00+00:00,sr:competitor:44614,Florbal Chodov,sr:competitor:37852,1. SC Vitkovice Ostrava,2,7
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:69548442,2026-02-28T17:00:00+00:00,sr:competitor:44606,FBC Kladno,sr:competitor:44610,FbS Bohemians Prague,4,7
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:69548438,2026-02-28T17:00:00+00:00,sr:competitor:173258,Sokol Kral Vinohrady,sr:competitor:44611,Sokoli Pardubice,6,7
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937108,2026-02-28T17:07:00+00:00,sr:competitor:5745,IBF Falun,sr:competitor:4144,Storvreta IBK,4,8
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:69548484,2026-03-01T13:30:00+00:00,sr:competitor:44607,FBC Liberec,sr:competitor:331853,FBC Ceska Lipa,3,7
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937110,2026-03-01T15:00:00+00:00,sr:competitor:41254,Linkoping IBK,sr:competitor:34558,Vaxjo IBK,3,4
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:69548490,2026-03-01T17:00:00+00:00,sr:competitor:68632,Hattrick Brno,sr:competitor:25902,Tatran Stresovice,3,16
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655010,2026-03-02T16:30:00+00:00,sr:competitor:6584,SPV,sr:competitor:322573,Nurmon Jymy,9,7
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655012,2026-03-02T16:30:00+00:00,sr:competitor:282983,LASB Lahti,sr:competitor:4161,SC Classic Tampere,4,13
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:69548494,2026-03-02T17:00:00+00:00,sr:competitor:44609,Florbal Mlada Boleslav,sr:competitor:44604,Sparta Prague,7,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937112,2026-03-03T17:30:00+00:00,sr:competitor:4143,Jonkopings IK,sr:competitor:940345,Hovslatts IK,8,7
sr:competition:829,Extraliga,czech,sr:season:131605,Extraliga 25/26,Extraliga 25/26,sr:sport_event:61225895,2026-03-04T18:00:00+00:00,sr:competitor:44611,Sokoli Pardubice,sr:competitor:44614,Florbal Chodov,4,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937114,2026-03-04T18:00:00+00:00,sr:competitor:223254,Strangnas IBK,sr:competitor:5745,IBF Falun,1,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937116,2026-03-04T18:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:24122,Mullsjo AIS,2,11
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937118,2026-03-04T18:00:00+00:00,sr:competitor:34558,Vaxjo IBK,sr:competitor:118114,FBC Kalmarsund,7,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937120,2026-03-04T18:00:00+00:00,sr:competitor:4142,AIK Innebandy,sr:competitor:223262,Visby IBK,5,4
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937122,2026-03-04T18:00:00+00:00,sr:competitor:610450,Nykvarns IBF Ungdom,sr:competitor:4138,Pixbo Wallenstam,7,8
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937124,2026-03-05T17:30:00+00:00,sr:competitor:4144,Storvreta IBK,sr:competitor:41254,Linkoping IBK,4,3
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655016,2026-03-06T16:30:00+00:00,sr:competitor:940309,FBC Turku,sr:competitor:25241,Nokian KRP,3,7
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655014,2026-03-06T16:30:00+00:00,sr:competitor:65930,Westend Indians,sr:competitor:6584,SPV,2,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937126,2026-03-06T18:00:00+00:00,sr:competitor:4138,Pixbo Wallenstam,sr:competitor:4143,Jonkopings IK,4,6
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937130,2026-03-07T14:00:00+00:00,sr:competitor:4146,Warberg IC,sr:competitor:4144,Storvreta IBK,1,9
sr:competition:255,Svenska Superligan,czech,sr:season:132464,Svenska Superligan 25/26,Svenska Superligan 25/26,sr:sport_event:61937128,2026-03-07T14:00:00+00:00,sr:competitor:223254,Strangnas IBK,sr:competitor:4142,AIK Innebandy,4,6
sr:competition:306,F-Liiga,finland,sr:season:132108,F-Liiga 25/26,F-Liiga 25/26,sr:sport_event:61655018,2026-03-07T15:00:00+00:00,sr:competitor:4159,Oilers Espoo,sr:competitor:6584,SPV,6,5
