competition_id,league,season,home_rank,away_rank,rank_diff,home_table_points,away_table_points,table_points_diff,home_played,away_played,home_goal_diff,away_goal_diff,goal_diff_diff,home_form_last5,away_form_last5,form_diff_last5,home_goals_for_avg_last5,home_goals_against_avg_last5,away_goals_for_avg_last5,away_goals_against_avg_last5,home_home_form_last5,away_away_form_last5,target_home_win
sr:competition:306,finland,F-Liiga 23/24,9,6,-3,12,15,-3,10,10,-15,23,-38,1.8,2.4,-0.5999999999999999,5.8,5.8,9.0,3.4,2.25,0.6,0
sr:competition:255,czech,Svenska Superligan 23/24,13,9,-4,3,6,-3,5,5,-11,-7,-4,0.6,1.2,-0.6,4.0,6.2,6.6,8.0,1.5,0.0,0
sr:competition:829,czech,Extraliga 23/24,7,12,5,12,3,9,7,7,-9,-25,16,2.4,0.0,2.4,4.2,4.0,4.0,8.0,1.0,0.75,1
sr:competition:829,czech,Extraliga 23/24,6,11,5,12,6,6,7,7,23,-14,37,1.8,1.2,0.6000000000000001,9.4,4.8,4.8,6.2,1.2,0.75,1
sr:competition:829,czech,Extraliga 23/24,7,3,-4,12,18,-6,7,7,6,10,-4,1.8,3.0,-1.2,5.6,4.8,8.4,5.8,1.5,2.0,1
sr:competition:829,czech,Extraliga 23/24,14,13,-1,0,3,-3,7,7,-31,-31,0,0.0,0.6,-0.6,4.2,9.2,4.8,8.8,0.0,0.75,0
sr:competition:829,czech,Extraliga 23/24,10,5,-5,9,15,-6,7,7,2,26,-24,0.6,1.8,-1.2000000000000002,7.0,7.8,5.8,3.4,1.0,2.25,0
sr:competition:306,finland,F-Liiga 23/24,6,11,5,18,3,15,9,8,18,-45,63,1.8,0.6,1.2000000000000002,6.6,5.0,3.6,10.6,2.4,0.0,1
sr:competition:306,finland,F-Liiga 23/24,6,4,-2,18,18,0,9,10,19,28,-9,1.8,2.4,-0.5999999999999999,6.0,4.6,9.0,3.2,1.8,1.2,1
sr:competition:829,czech,Extraliga 23/24,7,5,-2,15,15,0,8,8,-6,34,-40,2.4,2.4,0.0,4.0,3.4,10.0,2.8,1.5,3.0,0
sr:competition:306,finland,F-Liiga 23/24,1,3,2,21,21,0,10,10,27,23,4,1.8,2.4,-0.5999999999999999,6.2,4.6,6.8,4.4,3.0,2.25,0
sr:competition:306,finland,F-Liiga 23/24,4,6,2,21,18,3,9,11,15,24,-9,2.4,1.8,0.5999999999999999,7.2,4.8,7.0,4.6,2.25,1.2,1
sr:competition:255,czech,Svenska Superligan 23/24,6,4,-2,9,12,-3,6,6,13,8,5,1.8,1.8,0.0,7.2,4.4,6.6,5.8,2.0,1.0,0
sr:competition:255,czech,Svenska Superligan 23/24,7,1,-6,9,18,-9,6,6,4,20,-16,1.2,3.0,-1.8,5.8,6.4,7.2,3.6,3.0,3.0,1
sr:competition:306,finland,F-Liiga 23/24,10,3,-7,9,21,-12,8,10,-21,24,-45,0.6,2.4,-1.7999999999999998,3.8,7.4,8.0,4.8,1.0,1.5,0
sr:competition:255,czech,Svenska Superligan 23/24,2,13,11,15,3,12,6,6,22,-12,34,2.4,0.0,2.4,6.8,2.6,3.6,7.0,2.0,0.0,1
sr:competition:255,czech,Svenska Superligan 23/24,9,12,3,6,6,0,6,6,-4,-23,19,1.2,1.2,0.0,4.8,5.0,5.4,8.6,1.0,0.0,1
sr:competition:255,czech,Svenska Superligan 23/24,5,14,9,12,3,9,6,6,8,-23,31,1.8,0.6,1.2000000000000002,5.6,4.6,3.2,6.8,2.0,1.0,1
sr:competition:306,finland,F-Liiga 23/24,8,4,-4,15,21,-6,9,11,0,22,-22,1.8,1.2,0.6000000000000001,6.4,6.6,5.2,5.6,2.4,1.8,0
sr:competition:829,czech,Extraliga 23/24,13,2,-11,3,18,-15,8,8,-28,49,-77,0.0,1.8,-1.8,3.6,7.2,8.2,4.8,0.0,2.0,0
sr:competition:255,czech,Svenska Superligan 23/24,5,10,5,12,6,6,6,6,15,-11,26,1.8,1.2,0.6000000000000001,8.0,5.2,6.2,7.6,3.0,1.0,1
sr:competition:829,czech,Extraliga 23/24,12,8,-4,6,12,-6,8,8,-30,-16,-14,0.6,2.4,-1.7999999999999998,4.8,8.8,5.4,5.0,0.0,0.75,1
sr:competition:255,czech,Svenska Superligan 23/24,9,10,1,9,6,3,6,6,-6,-11,5,1.8,1.2,0.6000000000000001,7.0,8.0,4.4,6.2,2.0,0.0,1
sr:competition:306,finland,F-Liiga 23/24,9,7,-2,12,15,-3,11,9,-16,7,-23,1.2,1.2,0.0,5.2,5.6,5.8,5.4,1.8,1.5,1
sr:competition:829,czech,Extraliga 23/24,9,10,1,12,9,3,8,8,-17,-2,-15,1.2,0.6,0.6,3.0,6.8,6.8,8.2,3.0,1.5,0
sr:competition:829,czech,Extraliga 23/24,6,3,-3,15,18,-3,8,9,12,43,-31,2.4,2.4,0.0,7.2,4.8,9.2,2.8,1.8,3.0,0
sr:competition:829,czech,Extraliga 23/24,4,7,3,18,15,3,8,9,30,-15,45,1.8,1.8,0.0,6.4,3.6,3.4,4.8,2.0,2.25,1
sr:competition:829,czech,Extraliga 23/24,12,14,2,6,0,6,8,8,-25,-32,7,0.6,0.0,0.6,3.8,7.6,4.2,9.2,1.0,0.0,0
sr:competition:306,finland,F-Liiga 23/24,11,12,1,3,0,3,9,9,-51,-56,5,0.0,0.0,0.0,3.4,11.8,3.0,10.8,0.75,0.0,0
sr:competition:829,czech,Extraliga 23/24,4,5,1,21,18,3,8,8,27,4,23,2.4,2.4,0.0,7.4,4.6,8.0,7.2,2.25,1.5,1
sr:competition:306,finland,F-Liiga 23/24,4,8,4,24,15,9,10,10,16,-1,17,2.4,1.2,1.2,7.2,5.0,5.6,6.8,2.4,1.0,1
sr:competition:829,czech,Extraliga 23/24,10,3,-7,12,21,-9,9,10,-20,45,-65,0.6,3.0,-2.4,2.2,6.8,9.6,2.4,2.25,3.0,0
sr:competition:829,czech,Extraliga 23/24,9,8,-1,12,12,0,9,9,-17,1,-18,1.8,1.2,0.6000000000000001,5.2,6.0,7.0,6.6,2.25,1.8,0
sr:competition:255,czech,Svenska Superligan 23/24,11,9,-2,6,9,-3,7,7,-16,1,-17,1.2,1.8,-0.6000000000000001,4.8,6.6,5.8,4.8,2.0,1.0,1
sr:competition:306,finland,F-Liiga 23/24,12,10,-2,3,9,-6,10,9,-56,-26,-30,0.0,0.6,-0.6,3.2,11.6,3.0,7.4,0.6,1.2,1
sr:competition:306,finland,F-Liiga 23/24,2,3,1,24,24,0,11,11,29,28,1,2.4,2.4,0.0,8.2,4.4,7.0,4.0,2.4,2.4,1
sr:competition:306,finland,F-Liiga 23/24,7,2,-5,15,27,-12,10,11,6,19,-13,0.6,2.4,-1.7999999999999998,5.2,5.2,6.8,5.0,1.2,2.4,0
sr:competition:255,czech,Svenska Superligan 23/24,3,1,-2,15,18,-3,7,7,16,27,-11,1.8,2.4,-0.5999999999999999,7.0,5.0,6.6,2.4,3.0,3.0,1
sr:competition:255,czech,Svenska Superligan 23/24,5,6,1,15,12,3,7,7,11,6,5,1.8,1.8,0.0,7.2,6.0,5.8,5.6,3.0,0.0,1
sr:competition:306,finland,F-Liiga 23/24,6,5,-1,18,18,0,12,11,23,24,-1,1.2,3.0,-1.8,7.0,5.4,9.2,3.0,2.4,1.2,0
sr:competition:306,finland,F-Liiga 23/24,12,2,-10,3,27,-24,10,12,-51,33,-84,0.6,2.4,-1.7999999999999998,4.2,8.8,7.8,4.2,0.0,1.8,0
sr:competition:255,czech,Svenska Superligan 23/24,13,11,-2,3,6,-3,7,7,-17,-12,-5,0.0,1.2,-1.2,2.2,6.4,4.8,6.2,1.0,0.75,0
sr:competition:829,czech,Extraliga 23/24,4,3,-1,21,21,0,9,9,35,69,-34,2.4,1.8,0.5999999999999999,7.0,3.0,9.6,4.2,2.25,2.25,1
sr:competition:829,czech,Extraliga 23/24,11,12,1,9,6,3,9,9,-29,-30,1,1.2,0.0,1.2,5.8,9.4,2.2,8.2,0.75,0.6,0
sr:competition:829,czech,Extraliga 23/24,5,14,9,18,3,15,9,9,3,-48,51,1.8,0.0,1.8,6.6,6.4,3.4,10.0,3.0,0.6,1
sr:competition:255,czech,Svenska Superligan 23/24,14,7,-7,3,12,-9,7,7,-29,-1,-28,0.6,1.8,-1.2000000000000002,3.0,6.8,6.4,6.6,0.0,1.0,0
sr:competition:255,czech,Svenska Superligan 23/24,12,5,-7,6,15,-9,7,7,-28,14,-42,0.6,2.4,-1.7999999999999998,4.6,9.0,6.6,4.2,2.0,2.0,0
sr:competition:306,finland,F-Liiga 23/24,3,4,1,24,24,0,12,12,24,23,1,2.4,1.2,1.2,6.4,4.0,4.0,5.4,2.4,1.8,1
sr:competition:829,czech,Extraliga 23/24,1,3,2,24,24,0,11,9,52,28,24,3.0,2.4,0.6000000000000001,9.0,2.0,6.8,4.0,1.8,3.0,1
sr:competition:829,czech,Extraliga 23/24,8,10,2,15,12,3,10,10,-20,-27,7,1.2,0.6,0.6,3.6,6.2,2.2,6.6,1.2,0.6,1
sr:competition:306,finland,F-Liiga 23/24,9,12,3,15,3,12,12,11,-15,-57,42,1.2,0.6,0.6,4.2,5.4,4.6,7.8,2.4,0.6,1
sr:competition:255,czech,Svenska Superligan 23/24,4,8,4,18,9,9,7,7,18,10,8,2.4,1.2,1.2,7.0,4.0,6.6,4.8,3.0,1.0,0
sr:competition:306,finland,F-Liiga 23/24,11,7,-4,6,15,-9,11,11,-55,-1,-54,0.6,0.6,0.0,3.8,9.4,4.8,6.0,1.2,1.0,0
sr:competition:829,czech,Extraliga 23/24,13,7,-6,3,15,-12,9,9,-27,10,-37,0.6,2.4,-1.7999999999999998,4.8,7.2,7.0,4.8,0.0,2.0,0
sr:competition:306,finland,F-Liiga 23/24,4,2,-2,24,30,-6,13,12,17,26,-9,1.2,2.4,-1.2,4.0,6.2,7.4,4.6,2.25,2.4,1
sr:competition:306,finland,F-Liiga 23/24,8,11,3,18,6,12,13,12,-9,-56,47,1.8,0.6,1.2000000000000002,4.6,4.2,3.2,8.2,2.4,0.0,1
sr:competition:306,finland,F-Liiga 23/24,2,12,10,30,3,27,13,12,24,-63,87,1.8,0.6,1.2000000000000002,6.4,4.8,4.0,7.0,3.0,0.6,0
sr:competition:306,finland,F-Liiga 23/24,9,5,-4,15,21,-6,11,12,-4,29,-33,1.2,3.0,-1.8,5.6,7.0,7.8,3.2,1.8,1.8,1
sr:competition:255,czech,Svenska Superligan 23/24,8,3,-5,12,18,-6,8,8,0,19,-19,1.8,2.4,-0.5999999999999999,5.4,5.6,7.8,5.0,3.0,1.0,0
sr:competition:829,czech,Extraliga 23/24,9,11,2,12,9,3,10,10,-25,-28,3,1.8,0.6,1.2000000000000002,5.8,5.6,3.0,8.4,1.8,1.2,0
sr:competition:829,czech,Extraliga 23/24,3,13,10,24,3,21,10,10,27,-28,55,1.8,0.6,1.2000000000000002,6.0,5.0,5.2,7.2,2.4,0.75,0
sr:competition:829,czech,Extraliga 23/24,14,1,-13,3,27,-24,10,12,-52,53,-105,0.0,3.0,-3.0,3.8,10.6,8.2,2.2,0.0,3.0,0
sr:competition:306,finland,F-Liiga 23/24,4,7,3,27,18,9,14,13,19,18,1,1.8,1.2,0.6000000000000001,4.4,5.8,6.8,5.2,2.4,1.2,0
sr:competition:829,czech,Extraliga 23/24,7,8,1,18,15,3,11,10,-17,9,-26,1.8,1.8,0.0,4.8,6.0,8.2,6.0,1.8,1.8,0
sr:competition:306,finland,F-Liiga 23/24,10,9,-1,9,18,-9,10,12,-27,0,-27,0.6,1.2,-0.6,3.0,6.4,4.8,5.0,0.75,1.5,1
sr:competition:829,czech,Extraliga 23/24,2,5,3,24,21,3,10,10,38,7,31,2.4,1.8,0.5999999999999999,8.0,4.0,6.8,6.4,2.4,1.2,1
sr:competition:829,czech,Extraliga 23/24,11,4,-7,12,21,-9,11,10,-30,66,-96,0.0,1.2,-1.2,2.2,7.4,10.0,5.6,1.8,1.8,0
sr:competition:829,czech,Extraliga 23/24,7,12,5,18,9,9,10,10,11,-31,42,2.4,1.2,1.2,7.2,5.0,5.6,7.6,1.8,1.2,1
sr:competition:255,czech,Svenska Superligan 23/24,3,10,7,18,9,9,8,8,24,-11,35,1.8,1.2,0.6000000000000001,6.0,3.8,5.2,6.6,2.25,1.2,1
sr:competition:255,czech,Svenska Superligan 23/24,9,5,-4,9,18,-9,8,8,0,15,-15,1.2,1.8,-0.6000000000000001,5.4,4.8,6.4,4.6,1.5,2.25,0
sr:competition:306,finland,F-Liiga 23/24,12,8,-4,6,18,-12,13,12,-59,1,-60,0.6,1.8,-1.2000000000000002,3.6,6.4,6.6,6.0,0.6,0.75,0
sr:competition:306,finland,F-Liiga 23/24,8,1,-7,21,30,-9,14,13,-6,39,-45,2.4,2.4,0.0,5.8,3.6,8.2,4.2,2.4,1.8,0
sr:competition:255,czech,Svenska Superligan 23/24,4,5,1,18,18,0,8,8,26,17,9,2.4,2.4,0.0,8.4,4.6,8.4,5.4,2.25,1.5,1
sr:competition:829,czech,Extraliga 23/24,12,4,-8,9,24,-15,11,11,-35,26,-61,1.2,1.2,0.0,5.8,7.8,4.6,4.2,0.6,2.4,0
sr:competition:829,czech,Extraliga 23/24,14,13,-1,3,6,-3,11,11,-61,-27,-34,0.0,1.2,-1.2,3.4,11.8,5.4,5.6,0.0,1.2,1
sr:competition:829,czech,Extraliga 23/24,6,11,5,21,12,9,11,12,-2,-31,29,1.2,0.0,1.2,6.0,8.2,3.2,6.8,3.0,0.0,0
sr:competition:255,czech,Svenska Superligan 23/24,7,13,6,12,3,9,8,8,13,-18,31,1.8,0.0,1.8,7.2,4.6,3.2,6.6,1.5,0.0,0
sr:competition:255,czech,Svenska Superligan 23/24,11,14,3,9,3,6,8,8,-15,-36,21,1.2,0.6,0.6,4.6,6.4,3.4,7.2,2.25,0.75,0
sr:competition:306,finland,F-Liiga 23/24,4,9,5,27,18,9,15,13,18,-4,22,1.2,0.6,0.6,4.4,6.2,3.4,5.8,1.8,1.2,1
sr:competition:255,czech,Svenska Superligan 23/24,6,14,8,15,6,9,8,8,6,-40,46,1.8,0.6,1.2000000000000002,6.4,6.0,4.4,11.0,2.25,0.0,0
sr:competition:829,czech,Extraliga 23/24,4,7,3,24,18,6,11,11,67,19,48,1.2,2.4,-1.2,8.6,6.4,9.0,4.4,2.4,2.4,1
sr:competition:829,czech,Extraliga 23/24,10,8,-2,12,18,-6,11,12,-26,-27,1,1.2,1.2,0.0,5.8,6.0,4.2,7.8,1.8,1.8,1
sr:competition:829,czech,Extraliga 23/24,11,5,-6,12,21,-9,11,11,-27,15,-42,1.2,2.4,-1.2,3.6,6.4,8.0,5.8,0.75,2.25,0
sr:competition:829,czech,Extraliga 23/24,1,3,2,30,27,3,13,11,62,47,15,3.0,3.0,0.0,8.2,2.6,10.4,4.4,2.4,2.4,1
sr:competition:306,finland,F-Liiga 23/24,11,4,-7,6,27,-21,13,13,-59,30,-89,1.2,2.4,-1.2,5.2,6.0,7.0,4.6,0.0,1.8,0
sr:competition:306,finland,F-Liiga 23/24,10,11,1,12,6,6,11,14,-23,-60,37,1.2,0.6,0.6,4.0,5.8,4.2,6.0,1.2,0.0,1
sr:competition:306,finland,F-Liiga 23/24,2,4,2,30,30,0,14,14,37,20,17,2.4,1.8,0.5999999999999999,7.8,4.2,6.6,5.6,2.4,1.8,0
sr:competition:306,finland,F-Liiga 23/24,12,7,-5,6,21,-15,14,13,-66,2,-68,1.2,1.8,-0.6000000000000001,4.6,6.6,7.0,6.4,0.0,1.2,0
sr:competition:255,czech,Svenska Superligan 23/24,5,11,6,18,9,9,9,9,13,-16,29,1.8,1.2,0.6000000000000001,6.6,5.8,4.4,5.4,3.0,0.0,1
sr:competition:306,finland,F-Liiga 23/24,7,9,2,21,18,3,14,14,19,-7,26,1.2,0.6,0.6,6.6,5.6,4.0,6.8,2.4,0.6,1
sr:competition:306,finland,F-Liiga 23/24,3,7,4,30,21,9,15,13,31,24,7,1.8,2.4,-0.5999999999999999,6.8,5.2,6.6,4.4,2.4,1.8,1
sr:competition:255,czech,Svenska Superligan 23/24,12,7,-5,9,12,-3,9,9,-39,12,-51,1.2,1.2,0.0,5.2,10.2,5.6,5.2,1.5,1.5,0
sr:competition:255,czech,Svenska Superligan 23/24,8,2,-6,12,21,-9,9,9,-1,28,-29,1.2,2.4,-1.2,4.4,5.6,7.0,3.8,2.4,2.25,0
sr:competition:255,czech,Svenska Superligan 23/24,2,4,2,21,21,0,9,9,30,20,10,2.4,2.4,0.0,8.0,4.4,6.8,5.0,2.4,1.5,1
sr:competition:306,finland,F-Liiga 23/24,10,8,-2,15,21,-6,12,15,-19,-9,-10,1.8,1.8,0.0,5.0,4.4,5.4,4.2,1.2,0.6,0
sr:competition:255,czech,Svenska Superligan 23/24,10,14,4,9,6,3,9,9,-15,-35,20,0.6,1.2,-0.6,4.0,6.4,3.4,6.2,1.0,1.2,0
sr:competition:306,finland,F-Liiga 23/24,6,7,1,24,24,0,14,16,7,-7,14,1.8,2.4,-0.5999999999999999,6.8,5.4,5.8,4.0,1.8,0.6,1
sr:competition:306,finland,F-Liiga 23/24,1,9,8,33,18,15,14,15,42,-12,54,3.0,0.6,2.4,8.2,3.4,4.0,7.6,2.4,0.6,1
sr:competition:255,czech,Svenska Superligan 23/24,7,3,-4,15,21,-6,9,9,5,21,-16,1.8,1.8,0.0,7.2,5.0,7.4,4.6,1.8,2.4,0
sr:competition:829,czech,Extraliga 23/24,4,11,7,27,12,15,12,12,27,-28,55,1.8,1.2,0.6000000000000001,6.4,5.4,3.4,6.2,1.8,1.2,0
sr:competition:829,czech,Extraliga 23/24,13,3,-10,6,27,-21,12,12,-31,40,-71,1.2,2.4,-1.2,5.8,5.8,8.8,6.0,0.0,1.8,0
sr:competition:829,czech,Extraliga 23/24,8,3,-5,18,27,-9,13,12,-32,72,-104,0.6,1.8,-1.2000000000000002,4.2,9.4,9.8,6.2,1.2,1.8,0
sr:competition:306,finland,F-Liiga 23/24,8,3,-5,21,33,-12,14,15,20,26,-6,1.8,1.8,0.0,7.0,6.0,7.6,5.6,2.4,1.8,0
sr:competition:255,czech,Svenska Superligan 23/24,14,9,-5,6,9,-3,9,9,-17,-6,-11,0.6,1.2,-0.6,4.0,6.0,4.2,4.6,0.75,0.75,1
sr:competition:829,czech,Extraliga 23/24,7,6,-1,18,21,-3,12,12,14,-3,17,1.8,0.6,1.2000000000000002,7.8,5.4,6.0,8.6,0.75,1.2,1
sr:competition:306,finland,F-Liiga 23/24,6,10,4,24,15,9,15,13,24,-21,45,1.2,1.2,0.0,5.2,6.0,4.4,4.4,2.4,0.6,1
sr:competition:829,czech,Extraliga 23/24,14,12,-2,6,9,-3,12,12,-57,-36,-21,0.6,1.2,-0.6,4.2,10.6,7.2,8.2,0.6,1.2,0
sr:competition:306,finland,F-Liiga 23/24,3,11,8,33,6,27,16,15,35,-64,99,1.8,0.6,1.2000000000000002,7.6,6.2,4.4,6.0,2.4,0.0,1
sr:competition:306,finland,F-Liiga 23/24,4,12,8,30,6,24,16,15,21,-71,92,1.8,0.6,1.2000000000000002,5.6,5.8,3.8,7.8,1.8,1.2,1
sr:competition:255,czech,Svenska Superligan 23/24,6,1,-5,15,24,-9,10,10,13,31,-18,1.8,2.4,-0.5999999999999999,6.2,4.8,8.0,4.6,1.2,2.25,1
sr:competition:255,czech,Svenska Superligan 23/24,1,14,13,24,9,15,10,10,31,-40,71,2.4,0.6,1.7999999999999998,7.0,4.0,4.6,10.0,2.4,0.6,1
sr:competition:829,czech,Extraliga 23/24,4,9,5,27,15,12,13,12,26,-21,47,1.2,1.2,0.0,5.8,6.0,6.4,6.6,1.2,0.6,1
sr:competition:306,finland,F-Liiga 23/24,5,6,1,27,27,0,16,15,28,8,20,1.8,2.4,-0.5999999999999999,5.8,5.0,7.4,5.6,2.4,1.8,0
sr:competition:255,czech,Svenska Superligan 23/24,5,7,2,21,15,6,10,10,19,4,15,2.4,1.8,0.5999999999999999,6.4,4.6,7.6,5.4,3.0,1.5,1
sr:competition:255,czech,Svenska Superligan 23/24,13,5,-8,9,21,-12,10,10,-34,19,-53,1.8,1.8,0.0,4.0,6.0,7.2,6.0,0.0,1.2,1
sr:competition:255,czech,Svenska Superligan 23/24,10,8,-2,9,12,-3,10,10,-7,-4,-3,0.6,1.2,-0.6,4.2,5.0,4.4,5.8,1.2,0.0,0
sr:competition:306,finland,F-Liiga 23/24,8,11,3,21,6,15,15,16,19,-69,88,1.2,0.0,1.2,5.8,6.6,4.4,7.2,1.8,0.0,1
sr:competition:829,czech,Extraliga 23/24,10,3,-7,15,30,-15,13,13,-27,43,-70,1.8,2.4,-0.5999999999999999,4.6,5.0,8.8,6.2,0.6,1.8,0
sr:competition:829,czech,Extraliga 23/24,7,3,-4,21,30,-9,13,13,-14,80,-94,0.6,2.4,-1.7999999999999998,5.4,9.0,12.0,5.8,2.4,1.8,1
sr:competition:255,czech,Svenska Superligan 23/24,13,12,-1,9,9,0,10,10,-22,-16,-6,0.6,1.2,-0.6,3.4,5.8,4.6,5.6,1.8,0.6,1
sr:competition:255,czech,Svenska Superligan 23/24,4,12,8,24,9,15,10,10,22,-16,38,1.8,0.6,1.2000000000000002,7.2,4.8,3.8,6.2,2.25,1.2,1
sr:competition:829,czech,Extraliga 23/24,13,7,-6,6,21,-15,13,13,-34,25,-59,1.2,2.4,-1.2,5.8,6.2,9.6,4.2,0.0,2.4,0
sr:competition:829,czech,Extraliga 23/24,12,10,-2,12,15,-3,13,13,-34,-30,-4,1.2,0.6,0.6,7.0,7.8,4.2,6.8,0.6,0.6,0
sr:competition:829,czech,Extraliga 23/24,6,14,8,24,6,18,12,13,16,-59,75,2.4,0.6,1.7999999999999998,8.0,6.0,4.4,10.6,2.4,0.0,1
sr:competition:306,finland,F-Liiga 23/24,2,10,8,36,15,21,17,14,40,-25,65,2.4,1.2,1.2,9.0,5.8,5.0,4.8,2.4,0.6,1
sr:competition:306,finland,F-Liiga 23/24,7,9,2,24,18,6,16,16,21,-18,39,1.2,0.6,0.6,6.4,7.0,3.6,7.0,2.4,0.6,1
sr:competition:829,czech,Extraliga 23/24,10,7,-3,15,24,-9,13,14,-22,-13,-9,0.6,1.2,-0.6,6.2,7.4,6.6,9.8,1.8,0.6,0
sr:competition:306,finland,F-Liiga 23/24,10,5,-5,15,30,-15,15,16,-31,9,-40,1.2,3.0,-1.8,4.4,5.2,8.0,5.4,1.2,1.8,0
sr:competition:306,finland,F-Liiga 23/24,12,6,-6,6,27,-21,16,17,-75,27,-102,0.6,1.8,-1.2000000000000002,3.6,7.2,6.4,5.6,0.0,1.2,0
sr:competition:306,finland,F-Liiga 23/24,4,11,7,33,6,27,17,17,25,-71,96,1.8,0.0,1.8,6.2,5.8,4.8,7.8,1.8,0.0,1
sr:competition:306,finland,F-Liiga 23/24,4,10,6,36,15,21,16,16,27,-35,62,1.8,0.6,1.2000000000000002,7.0,5.4,3.4,5.8,2.4,0.6,1
sr:competition:306,finland,F-Liiga 23/24,7,3,-4,27,36,-9,17,15,26,48,-22,1.2,3.0,-1.8,6.2,6.8,7.6,2.8,2.4,2.4,0
sr:competition:306,finland,F-Liiga 23/24,9,1,-8,18,39,-21,17,18,-23,46,-69,0.0,2.4,-2.4,3.2,7.8,8.4,5.2,0.6,1.8,0
sr:competition:829,czech,Extraliga 23/24,8,11,3,18,15,3,14,14,-26,-34,8,1.2,1.8,-0.6000000000000001,5.2,6.4,5.0,5.8,1.2,1.8,1
sr:competition:829,czech,Extraliga 23/24,14,4,-10,6,30,-24,14,14,-68,27,-95,0.6,1.2,-0.6,4.4,8.4,6.4,6.6,0.6,2.4,0
sr:competition:255,czech,Svenska Superligan 23/24,14,10,-4,9,12,-3,11,11,-48,-33,-15,0.6,1.8,-1.2000000000000002,4.4,9.4,4.2,6.2,1.2,1.8,0
sr:competition:255,czech,Svenska Superligan 23/24,11,4,-7,9,24,-15,11,11,-11,23,-34,0.6,2.4,-1.7999999999999998,4.2,5.6,5.4,3.8,1.2,1.2,1
sr:competition:255,czech,Svenska Superligan 23/24,6,11,5,18,12,6,11,11,14,-21,35,1.8,1.2,0.6000000000000001,6.2,6.0,3.2,5.2,1.2,0.0,0
sr:competition:255,czech,Svenska Superligan 23/24,3,7,4,24,15,9,11,11,30,0,30,2.4,1.2,1.2,8.4,4.0,6.6,5.4,3.0,1.2,0
sr:competition:255,czech,Svenska Superligan 23/24,8,12,4,15,9,6,11,11,0,-17,17,1.2,0.6,0.6,4.6,5.4,4.8,6.0,1.8,0.6,1
sr:competition:255,czech,Svenska Superligan 23/24,5,1,-4,21,27,-6,11,11,18,39,-21,1.8,2.4,-0.5999999999999999,6.6,4.6,7.0,3.6,3.0,2.4,1
sr:competition:255,czech,Svenska Superligan 23/24,2,12,10,27,9,18,11,11,23,-17,40,1.8,1.2,0.6000000000000001,5.8,5.2,3.8,4.8,2.4,0.6,1
sr:competition:829,czech,Extraliga 23/24,9,13,4,18,6,12,14,14,-40,-40,0,0.6,0.6,0.0,5.2,10.2,5.8,8.4,1.2,1.2,0
sr:competition:829,czech,Extraliga 23/24,2,5,3,33,27,6,14,13,50,25,25,2.4,2.4,0.0,9.2,6.2,7.8,5.2,2.4,2.4,0
sr:competition:829,czech,Extraliga 23/24,12,7,-5,12,24,-12,14,14,-38,31,-69,0.6,2.4,-1.7999999999999998,6.0,7.8,11.2,5.2,0.6,2.4,0
sr:competition:306,finland,F-Liiga 23/24,12,4,-8,6,36,-30,18,18,-84,38,-122,0.0,2.4,-2.4,4.2,9.2,8.2,4.0,0.6,1.2,0
sr:competition:306,finland,F-Liiga 23/24,1,5,4,42,33,9,19,17,50,13,37,2.4,3.0,-0.6000000000000001,8.4,5.8,7.2,4.8,2.4,2.4,1
sr:competition:306,finland,F-Liiga 23/24,3,2,-1,39,39,0,19,16,39,50,-11,2.4,3.0,-0.6000000000000001,8.2,4.2,7.2,3.0,2.4,2.4,1
sr:competition:829,czech,Extraliga 23/24,10,5,-5,15,30,-15,14,14,-25,30,-55,0.6,3.0,-2.4,5.4,7.0,9.0,5.0,1.2,2.4,0
sr:competition:829,czech,Extraliga 23/24,13,5,-8,9,30,-21,15,14,-33,79,-112,1.2,1.8,-0.6000000000000001,6.2,7.2,9.2,7.2,0.0,1.8,0
sr:competition:829,czech,Extraliga 23/24,9,11,2,18,15,3,15,15,-47,-35,-12,0.6,1.2,-0.6,4.8,10.2,4.8,6.2,0.6,1.8,1
sr:competition:255,czech,Svenska Superligan 23/24,13,3,-10,9,24,-15,12,12,-24,25,-49,0.6,1.8,-1.2000000000000002,4.8,7.2,7.4,5.2,0.75,1.8,0
sr:competition:306,finland,F-Liiga 23/24,6,3,-3,30,39,-9,18,17,35,46,-11,2.4,2.4,0.0,7.8,4.4,6.6,4.0,1.8,2.4,0
sr:competition:255,czech,Svenska Superligan 23/24,4,1,-3,24,30,-6,12,12,22,27,-5,1.8,2.4,-0.5999999999999999,5.2,4.0,6.8,5.0,3.0,2.4,0
sr:competition:255,czech,Svenska Superligan 23/24,12,7,-5,9,18,-9,12,12,-21,7,-28,1.2,1.2,0.0,4.8,5.6,5.4,5.2,1.2,0.6,1
sr:competition:306,finland,F-Liiga 23/24,10,3,-7,15,42,-27,17,20,-43,43,-86,0.0,3.0,-3.0,2.4,7.2,9.0,4.0,1.2,1.8,0
sr:competition:306,finland,F-Liiga 23/24,11,7,-4,6,27,-21,17,18,-83,24,-107,0.6,1.2,-0.6,3.8,7.8,5.6,5.6,0.0,1.8,0
sr:competition:306,finland,F-Liiga 23/24,9,8,-1,18,24,-6,18,17,-27,-8,-19,0.0,1.8,-1.8,3.6,8.2,5.8,4.4,0.6,0.6,0
